# Pathway	SH10_merge_Abundance	SH11_merge_Abundance	SH12_merge_Abundance	SH13_merge_Abundance	SH14_merge_Abundance	SH15_merge_Abundance	SH16_merge_Abundance	SH17_merge_Abundance	SH18_merge_Abundance	SH19_merge_Abundance	SH1_merge_Abundance	SH20_merge_Abundance	SH21_merge_Abundance	SH22_merge_Abundance	SH23_merge_Abundance	SH24_merge_Abundance	SH25_merge_Abundance	SH26_merge_Abundance	SH27_merge_Abundance	SH28_merge_Abundance	SH29_merge_Abundance	SH2_merge_Abundance	SH30_merge_Abundance	SH31_merge_Abundance	SH3_merge_Abundance	SH4_merge_Abundance	SH5_merge_Abundance	SH6_merge_Abundance	SH7_merge_Abundance	SH8_merge_Abundance	SH9_merge_Abundance	YK32_merge_Abundance	YK33_merge_Abundance	YK34_merge_Abundance	YK35_merge_Abundance	YK36_merge_Abundance	YK37_merge_Abundance	YK38_merge_Abundance	YK39_merge_Abundance	YK40_merge_Abundance	YK41_merge_Abundance	YK42_merge_Abundance	YK43_merge_Abundance	YK44_merge_Abundance	YK45_merge_Abundance	YK46_merge_Abundance	YK47_merge_Abundance	YK48_merge_Abundance	YK49_merge_Abundance	YK50_merge_Abundance	YK51_merge_Abundance	YK52_merge_Abundance	YK53_merge_Abundance	YK54_merge_Abundance	YK55_merge_Abundance	YK56_merge_Abundance	YK57_merge_Abundance	YK58_merge_Abundance	YK59_merge_Abundance	YK60_merge_Abundance	YK61_merge_Abundance	YK62_merge_Abundance
METHANOGENESIS-PWY: methanogenesis from H2 and CO2|unclassified	4.07965e-06	9.65567e-06	5.17706e-06	1.9543e-06	2.64887e-06	0	0	2.10617e-06	1.24466e-05	3.96116e-06	1.21329e-05	1.71183e-06	3.3643e-06	7.19337e-06	3.85982e-06	7.11109e-06	5.23739e-06	4.67724e-06	4.59809e-06	2.17533e-06	5.17859e-06	7.06369e-06	1.21984e-06	0	1.37101e-05	6.21009e-06	1.69401e-05	4.2265e-06	2.28649e-06	1.95604e-06	4.33277e-06	4.31531e-06	4.2701e-06	5.67455e-06	1.48238e-05	1.33558e-05	3.51572e-06	5.78236e-06	1.51112e-05	1.07809e-05	2.65121e-06	7.57151e-06	0	6.41827e-06	9.63245e-06	1.06742e-05	4.79552e-06	9.45574e-06	2.7563e-06	1.54893e-06	1.80842e-05	1.09982e-06	4.16106e-06	4.5627e-06	0	6.53652e-06	5.94131e-06	2.04086e-06	2.26607e-06	2.12095e-05	1.61736e-06	0
METHGLYUT-PWY: superpathway of methylglyoxal degradation	1.44789e-05	0	5.47019e-06	3.22835e-06	4.52108e-07	9.78653e-06	3.65377e-06	5.75692e-07	1.60882e-06	5.2363e-06	7.15745e-07	2.89546e-06	4.95006e-06	2.57764e-06	3.16598e-06	1.60954e-06	4.25909e-06	4.73634e-07	3.90752e-07	0	2.34594e-06	3.38506e-07	6.1118e-06	1.42301e-06	0	0	1.18713e-05	1.89326e-06	0	0	0	3.12894e-06	1.05859e-06	8.80717e-07	4.65048e-07	6.96249e-06	0	5.16613e-07	5.45897e-06	0	7.76043e-07	2.46325e-06	0	0	0	0	1.72244e-06	3.00354e-06	2.26706e-06	0	8.20313e-07	8.1e-07	1.38158e-06	2.27807e-06	0	1.12578e-06	5.0383e-07	0	0	4.84076e-07	0	1.28955e-05
METHGLYUT-PWY: superpathway of methylglyoxal degradation|g__Escherichia.s__Escherichia_coli	7.09557e-06	0	2.19151e-06	0	0	9.78653e-06	3.61035e-06	0	0	2.5912e-06	0	2.77657e-06	4.76961e-06	1.96668e-06	8.78822e-07	1.24381e-06	3.74554e-06	0	0	0	1.20935e-06	0	5.84354e-06	9.1063e-07	0	0	1.15785e-05	0	0	0	0	0	0	0	0	2.61281e-06	0	0	0	0	0	0	0	0	0	0	1.09412e-06	2.9383e-06	0	0	0	0	1.35447e-06	1.61934e-06	0	6.26074e-07	0	0	0	0	0	1.28955e-05
METHGLYUT-PWY: superpathway of methylglyoxal degradation|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	2.0629e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METHGLYUT-PWY: superpathway of methylglyoxal degradation|unclassified	8.08131e-06	0	4.08128e-06	3.22835e-06	4.47831e-07	0	4.21577e-07	5.31005e-07	1.46764e-06	0	6.87192e-07	0	1.58971e-06	5.63319e-07	1.64748e-06	3.19734e-07	2.20525e-06	4.63834e-07	3.71376e-07	0	6.35519e-07	3.26829e-07	0	3.04233e-07	0	0	1.44196e-06	1.56999e-06	0	0	0	3.0331e-06	1.03501e-06	8.78811e-07	4.63682e-07	4.17264e-06	0	4.79976e-07	4.47729e-06	0	7.72961e-07	2.33658e-06	0	0	0	0	5.9694e-07	0	1.70855e-06	0	6.45089e-07	7.64804e-07	0	6.03288e-07	0	8.17465e-07	4.90294e-07	0	0	4.67271e-07	0	0
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	8.32398e-05	9.29904e-06	3.1354e-05	0	6.76771e-06	0.000366265	8.45954e-05	4.44871e-05	2.77268e-05	0.000101655	2.58326e-05	5.49544e-05	6.88693e-05	3.77814e-05	4.51991e-05	2.21763e-05	5.69453e-05	1.58596e-05	3.29372e-05	2.54996e-06	4.34179e-05	7.66545e-06	8.13307e-05	1.23747e-05	3.1904e-06	0	0.000108552	2.15882e-05	0	0	7.42825e-07	0	7.39964e-06	0	7.54332e-06	4.49756e-05	0	2.23566e-06	9.38427e-06	0	0	1.05393e-06	9.45533e-06	0	7.35339e-06	5.01844e-06	3.1299e-05	5.02777e-05	1.19889e-05	0	3.54611e-05	4.14968e-05	5.26398e-05	4.9211e-05	0	1.2664e-05	2.12594e-05	1.22828e-06	0	3.03349e-05	2.09039e-05	0.000402755
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|g__Escherichia.s__Escherichia_coli	4.53069e-05	0	1.04723e-05	0	2.69559e-06	0.000223433	4.24321e-05	1.81095e-05	9.57919e-06	6.17209e-05	9.40118e-06	2.73041e-05	3.69192e-05	1.74834e-05	3.89807e-06	9.78305e-06	2.52458e-05	2.35972e-06	1.0592e-05	0	6.63563e-06	1.36053e-06	4.5418e-05	4.11884e-06	0	0	6.97547e-05	8.82426e-06	0	0	0	0	1.51982e-06	0	0	1.51584e-05	0	0	3.30772e-06	0	0	0	0	0	9.26015e-07	0	1.32381e-05	2.92937e-05	4.37869e-06	0	9.78608e-06	1.14836e-05	2.56817e-05	2.14417e-05	0	3.75745e-06	3.83007e-06	0	0	7.23494e-06	0	0.000296736
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	2.23335e-06	5.54705e-06	2.67302e-06	0	1.3589e-06	6.84657e-06	6.75574e-06	4.73827e-06	3.70939e-06	3.42581e-06	7.12736e-07	7.9618e-07	1.34736e-06	0	1.81741e-05	1.85968e-06	3.67308e-06	1.15823e-06	3.35449e-06	2.54987e-06	2.1424e-05	1.07831e-06	0	2.07582e-06	1.10576e-06	0	2.78414e-06	1.39471e-06	0	0	7.42727e-07	0	3.86112e-06	0	5.87641e-06	1.8476e-06	0	1.21828e-06	3.06856e-06	0	0	1.05267e-06	9.43265e-06	0	5.81705e-06	5.0134e-06	1.64741e-06	2.84262e-06	3.33259e-06	0	6.43349e-06	4.93083e-06	3.49196e-06	2.63838e-06	0	1.90427e-06	7.41146e-06	1.22827e-06	0	4.66579e-06	1.17289e-05	9.09759e-06
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	1.36809e-05	1.16513e-05	9.27984e-06	9.50924e-06	9.0625e-06	2.85628e-05	1.52602e-05	1.1831e-05	1.71648e-05	1.97175e-05	9.16527e-06	1.70471e-05	2.78553e-05	1.39241e-05	1.15058e-05	1.98986e-05	1.00573e-05	1.07299e-05	1.87971e-05	3.22656e-06	2.55097e-05	8.7214e-06	2.02782e-05	1.01878e-05	1.0312e-05	9.03878e-06	2.4909e-05	6.44813e-06	0	7.01263e-06	7.06364e-06	8.76485e-06	8.96348e-06	7.14858e-06	1.09934e-05	2.0402e-05	2.64545e-06	1.16824e-05	8.55142e-06	6.9276e-06	5.73968e-06	8.18454e-06	4.81928e-06	2.01348e-05	2.56812e-05	6.42496e-06	2.39393e-05	1.47034e-05	1.91168e-05	5.24964e-06	1.48308e-05	9.05598e-06	1.44047e-05	1.2763e-05	1.24982e-05	8.63772e-06	1.88194e-05	7.65574e-06	5.33026e-06	1.42584e-05	6.26088e-06	3.78448e-05
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)|g__Escherichia.s__Escherichia_coli	8.02173e-06	0	9.20797e-07	0	6.59484e-07	2.83374e-05	5.56763e-06	2.09968e-06	2.16183e-06	9.24361e-06	1.71359e-06	3.95597e-06	6.27977e-06	3.28706e-06	7.76274e-07	1.63549e-06	3.97478e-06	1.16044e-06	1.6265e-06	0	2.16775e-06	0	8.35016e-06	2.06241e-06	0	0	1.10146e-05	1.27877e-06	0	0	0	0	6.1421e-07	0	0	3.13173e-06	0	0	8.20666e-07	0	0	0	0	0	0	0	2.69742e-06	5.71248e-06	1.00849e-06	0	2.06277e-06	3.51967e-06	3.77896e-06	3.82747e-06	0	1.68014e-06	1.49635e-06	0	0	1.76717e-06	0	3.67795e-05
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)|unclassified	4.00804e-06	1.11279e-05	7.1871e-06	8.54234e-06	5.35236e-06	0	3.5173e-06	5.65842e-06	1.13666e-05	6.94493e-06	6.66437e-06	9.81498e-06	1.34167e-05	5.74672e-06	7.42894e-06	1.46163e-05	4.63947e-06	6.96829e-06	1.47187e-05	1.04531e-06	1.45516e-05	8.2398e-06	9.60263e-06	7.54264e-06	8.81307e-06	8.87051e-06	1.0275e-05	4.57893e-06	0	6.7412e-06	6.95582e-06	7.88165e-06	6.95972e-06	6.7596e-06	9.13271e-06	1.24467e-05	2.61811e-06	9.67309e-06	4.27178e-06	6.89352e-06	5.25886e-06	7.49816e-06	2.57533e-06	1.79038e-05	2.3383e-05	5.38251e-06	1.8798e-05	6.74531e-06	1.55401e-05	5.10818e-06	1.10965e-05	3.88833e-06	7.71277e-06	6.80032e-06	1.02102e-05	5.9265e-06	9.11324e-06	7.04975e-06	4.07015e-06	1.2072e-05	5.1932e-06	8.96789e-07
NADSYN-PWY: NAD de novo biosynthesis II (from tryptophan)	0	0	4.28755e-06	7.24834e-07	0	0	9.87787e-07	1.76641e-06	1.62694e-06	0	0	1.64312e-06	0	0	1.35026e-06	0	5.23907e-06	0	0	0	0	0	0	5.18598e-07	0	0	3.57384e-07	0	0	0	0	0	0	0	0	0	0	0	1.29828e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78766e-07	2.17463e-06	0	0	2.11728e-06	0	0	1.90631e-06	0	0
NADSYN-PWY: NAD de novo biosynthesis II (from tryptophan)|unclassified	0	0	0	7.2369e-07	0	0	0	0	0	0	0	0	0	0	1.20049e-06	0	2.48556e-06	0	0	0	0	0	0	0	0	0	3.39773e-07	0	0	0	0	0	0	0	0	0	0	0	1.00552e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	6.33002e-05	2.40852e-05	3.55076e-05	1.8599e-05	1.20963e-05	0.000141529	5.73687e-05	3.7965e-05	3.256e-05	5.95377e-05	3.81557e-05	4.50533e-05	6.28823e-05	4.4438e-05	4.34448e-05	3.88548e-05	4.55831e-05	1.07915e-05	3.14195e-05	1.41894e-05	4.37551e-05	4.2896e-05	5.66567e-05	3.41111e-05	2.89968e-05	1.76138e-05	8.93777e-05	2.4953e-05	2.25445e-05	9.57214e-06	1.61233e-05	8.0568e-06	3.01403e-05	1.50101e-05	4.09909e-05	3.79055e-05	2.27626e-06	3.14655e-05	3.73871e-05	1.99461e-05	1.29558e-05	8.00916e-06	1.78448e-05	2.7481e-05	3.18819e-05	3.09067e-05	5.0365e-05	6.26125e-05	5.74971e-05	1.36254e-05	4.15107e-05	4.08086e-05	5.5475e-05	4.9408e-05	4.18412e-05	3.37622e-05	3.43495e-05	2.13451e-05	3.12573e-05	3.7844e-05	4.02905e-05	0.000192554
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1106e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72627e-07	0	0	0	0	0	0	0	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	3.55946e-05	0	9.11884e-06	0	2.09663e-06	0.000137711	3.18596e-05	9.24814e-06	8.72074e-06	3.41046e-05	8.87533e-06	2.13856e-05	2.95445e-05	1.34196e-05	3.43219e-06	6.90664e-06	1.47571e-05	2.32864e-06	7.3928e-06	0	7.31082e-06	1.47577e-06	2.89086e-05	2.19243e-06	0	0	5.63158e-05	5.75922e-06	0	0	0	0	1.22476e-06	0	1.28845e-06	1.04862e-05	0	0	2.49066e-06	0	0	0	0	0	1.27296e-06	0	1.07196e-05	2.72394e-05	3.89996e-06	0	7.19474e-06	1.10126e-05	2.23888e-05	1.58309e-05	0	1.81962e-06	2.15687e-06	0	0	4.9153e-06	0	0.00018708
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|unclassified	1.96839e-05	2.34091e-05	2.25511e-05	1.8599e-05	8.35476e-06	2.91501e-06	1.47867e-05	2.17191e-05	2.00377e-05	1.28649e-05	2.79379e-05	2.31776e-05	2.58899e-05	2.85717e-05	3.0064e-05	1.90659e-05	2.41016e-05	6.11889e-06	1.39167e-05	1.36262e-05	3.2096e-05	4.10297e-05	1.86588e-05	2.83343e-05	2.89279e-05	1.76138e-05	2.2895e-05	1.90264e-05	2.25445e-05	9.52002e-06	1.5753e-05	8.0568e-06	2.76323e-05	1.50101e-05	2.91782e-05	2.56206e-05	2.27626e-06	3.04658e-05	2.703e-05	1.98563e-05	1.29558e-05	8.00916e-06	1.49701e-05	2.43973e-05	3.03071e-05	3.03226e-05	2.54489e-05	2.27155e-05	5.23789e-05	1.30229e-05	2.60935e-05	2.54397e-05	2.96218e-05	2.70778e-05	3.65735e-05	2.92013e-05	3.2286e-05	2.12545e-05	2.91944e-05	2.80836e-05	3.19916e-05	3.12034e-06
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.000170074	0.000237935	0.000164711	0.000193415	0.000232063	0.000243577	0.00015999	0.000193466	0.000156957	0.000154308	0.000229886	0.000149479	0.000178499	0.000129318	0.000136315	0.000197237	0.000160226	0.000280313	0.000192073	0.000269001	0.000141224	0.000121355	0.000134259	0.000135392	0.000241228	0.000256751	0.000184504	0.000261237	0.000285303	0.000326632	0.000266891	0.000309119	0.000244633	0.000339714	0.000161168	0.000134693	0.000355188	0.000223717	0.000184072	0.000193855	0.000311034	0.000318652	0.000274915	0.000152959	0.000132351	0.000122587	0.000153059	0.000120339	0.000164454	0.000177835	0.000128169	0.000195181	0.00014023	0.000138848	0.000157006	0.00019931	0.000112215	0.000147204	0.000220094	0.000138834	0.000135464	0.000252186
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30333e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04386e-06	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Anaerostipes.s__Anaerostipes_sp_494a	0	0	0	0	1.07045e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44431e-05	0	9.29729e-06	0	0	0	0	2.196e-06	0	0	0	1.06294e-05	2.16611e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacillaceae_unclassified.s__Bacillaceae_bacterium_EAG3	1.28106e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74273e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacillus.s__Bacillus_sp_7586_K	4.22037e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	0	1.92305e-06	0	0	1.17576e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_criceti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.69588e-07	0	0	0	0	0	0	0	0	7.22099e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	8.10209e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56233e-05
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_merycicum	0	0	0	0	5.99418e-06	0	0	0	0	0	0	1.61483e-06	0	0	0	0	0	5.61365e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94974e-06	0	0	0	1.78546e-06	6.38486e-07	0	0	6.83407e-06	0	0	1.40953e-06	0	0	0	0	0	4.2398e-06	0	0	1.87981e-05	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0	1.09764e-06	0	0	1.06858e-05	0	0	0	0	0	8.40218e-06	0	0	0	0	3.41738e-06	0	9.85566e-06	0	0	0	0	0	3.03251e-06	1.98056e-05	6.99211e-06	1.12513e-05	2.40954e-05	3.60906e-06	1.22818e-05	9.74971e-06	2.30079e-05	8.67479e-06	2.64158e-05	0	0	7.28025e-05	2.07762e-06	0	0	3.34306e-06	5.65137e-05	4.89068e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82905e-06	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47653e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Cellulosilyticum.s__Cellulosilyticum_lentocellum	0	0	0	0	0	0	0	0	0	0	9.1094e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_bornimense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67403e-06	0	7.79105e-06	0	0	0	0	4.98332e-06	0	0	0	0	2.03906e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.77065e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_neonatale	0	2.10063e-06	0	0	0	0	0	0	0	0	3.89225e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19068e-06	0	0	0	2.51299e-06	1.53247e-06	1.25542e-06	0	0	2.17621e-05	1.03914e-06	0	0	6.57486e-06	1.47631e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54408e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Desulfovibrio.s__Desulfovibrio_piger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84066e-07	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Escherichia.s__Escherichia_coli	3.02523e-05	0	6.65778e-06	0	1.57455e-06	0.000125756	3.2691e-05	6.24901e-06	3.18306e-06	3.73596e-05	7.27098e-06	1.66781e-05	2.63162e-05	1.00904e-05	2.06167e-06	5.86385e-06	1.68699e-05	1.0196e-06	3.0771e-06	0	7.06283e-06	0	3.2145e-05	2.25053e-06	0	0	5.39191e-05	5.65807e-06	0	0	0	0	8.97065e-07	0	0	1.12314e-05	0	0	1.73594e-06	0	0	0	0	0	0	0	8.55392e-06	2.25068e-05	1.8038e-06	0	5.18794e-06	4.32981e-06	1.40231e-05	1.34688e-05	0	2.58802e-06	3.31429e-06	0	0	4.65101e-06	0	0.00017303
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Fibrobacter.s__Fibrobacter_sp_UWH4	0	0	0	0	0	0	0	4.78655e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11751e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53621e-05	0	0	3.73554e-06	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06244e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Lysinibacillus.s__Lysinibacillus_massiliensis	1.04412e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Lysinibacillus.s__Lysinibacillus_varians	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45345e-06	0	2.66188e-06	0	0	0	0	0	8.2796e-07	0	0	1.40579e-06	0	1.02072e-06	0	0	0	0	0	0	0	1.47954e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Olsenella.s__Olsenella_umbonata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05372e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Prevotella.s__Prevotella_ruminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3851e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Romboutsia.s__Romboutsia_ilealis	0	2.78967e-06	1.94207e-06	0	1.38067e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.69834e-06	0	0	0	0	0	0	3.30191e-06	1.9289e-06	0	1.73371e-06	0	2.45538e-06	2.54071e-06	2.97032e-06	0	2.71383e-06	0	0	3.39504e-06	2.26797e-06	0	0	1.97245e-06	3.30725e-06	0	0	1.14417e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Roseburia.s__Roseburia_sp_499	0	3.38516e-06	0	4.45537e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72774e-06	7.5947e-06	2.87655e-06	5.90772e-06	0	8.18288e-06	5.41855e-07	0	0	1.47541e-05	0	0	1.06705e-05	0	0	0	1.15901e-05	9.25711e-06	1.81077e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Rummeliibacillus.s__Rummeliibacillus_sp_POC4	0	0	0	2e-06	0	0	0	0	0	0	1.46349e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03314e-06	0	0	3.00039e-06	0	2.68445e-06	1.12825e-06	0	0	0	0	0	0	0	0	2.21823e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Solibacillus.s__Solibacillus_kalamii	0	0	8.83946e-07	0	0	0	1.44906e-06	0	4.74921e-07	9.8317e-07	0	7.06552e-07	5.15777e-07	0	0	0	1.80017e-06	0	0	0	0	0	0	3.32121e-07	0	0	7.91641e-07	0	0	0	0	0	5.99347e-07	0	1.34044e-06	4.90891e-06	0	0	0	2.66664e-07	0	0	0	0	0	0	1.24451e-06	9.77785e-07	4.07458e-07	0	0	0	0	0	0	0	9.29894e-07	0	0	1.06232e-06	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Solibacillus.s__Solibacillus_silvestris	0	0	5.35172e-07	0	0	0	1.14605e-06	0	3.52576e-07	5.88811e-07	0	3.69589e-07	2.41554e-07	0	0	0	9.18182e-07	0	0	0	0	0	0	0	0	0	3.89504e-07	0	0	0	0	0	5.32683e-07	0	6.53194e-07	2.34086e-06	0	0	0	2.91706e-07	0	0	0	0	0	0	6.01155e-07	7.34745e-07	3.88346e-07	0	0	0	0	0	0	0	3.41796e-07	0	0	7.77372e-07	0	0
